quant_method,dataset,part,model,nbits,group_size,layer,sensitivity
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,17,1.3045909872744232e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,17,4.160746466368437e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,17,3.990674449596554e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,18,2.5519082555547357e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,18,1.5308859292417765e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,18,4.923507804051042e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,18,4.870950651820749e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,19,2.2765323228668422e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,19,1.3177376240491867e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,19,5.65402559004724e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,19,5.578523850999773e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,20,2.4382879200857133e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,20,1.556513161631301e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,20,6.624166271649301e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,20,6.643772358074784e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,21,2.2752910444978625e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,21,1.4354042650666088e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,21,7.28829181753099e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,21,6.55521173030138e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,22,3.551472909748554e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,22,1.8315065244678408e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,22,8.290035184472799e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,22,7.290552603080869e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,23,2.6891077868640423e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,23,1.534405309939757e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,23,9.234247263520956e-4
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,23,7.786116329953074e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,24,4.160944663453847e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,24,2.027126174652949e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,24,0.0010096289915964007
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,24,8.013335173018277e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,25,3.020046860910952e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,25,1.6071094432845712e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,25,0.0011366673279553652
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,25,9.126471704803407e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,26,5.272866692394018e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,26,2.8903799830004573e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,26,0.0012805321021005511
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,26,9.394227527081966e-4
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,27,4.28138067945838e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,27,2.520293928682804e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,27,0.0014772767899557948
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,27,0.0010890932753682137
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,28,5.120377172715962e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,28,3.0147095094434917e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,28,0.0017746727680787444
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,28,0.0014108943287283182
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,29,5.277087911963463e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,29,3.037828137166798e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,29,0.002170782769098878
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,29,0.0020498172380030155
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,30,5.989920464344323e-4
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,30,4.149415763095021e-4
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,30,0.0035612459760159254
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,30,0.21619072556495667
rtn,pileval,attn_in,Llama-2-7b-hf,4,128,31,0.0072444649413228035
rtn,pileval,attn_out,Llama-2-7b-hf,4,128,31,0.0018242710502818227
rtn,pileval,mlp_gate,Llama-2-7b-hf,4,128,31,0.007457348983734846
rtn,pileval,mlp_down,Llama-2-7b-hf,4,128,31,0.021213727071881294
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,0,6.391607030309387e-7
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,0,1.3434654420052539e-6
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,0,1.8438903737205692e-7
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,0,1.8588048078527208e-6
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,1,2.795190312099294e-6
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,1,4.671481292461976e-6
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,1,9.576745469530579e-6
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,1,1.3738170862197876
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,2,3.319327788631199e-6
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,2,1.8615151020640042e-6
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,2,4.86094586449326e-6
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,2,1.2033336133754347e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,3,8.792349035502411e-6
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,3,4.254826308169868e-6
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,3,1.187353609566344e-5
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,3,1.1091292435594369e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,4,1.8663435184862465e-5
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,4,7.796622412570287e-6
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,4,2.344686072319746e-5
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,4,5.236192009760998e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,5,3.828434273600578e-5
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,5,1.6352611055481248e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,5,3.805754386121407e-5
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,5,3.315602589282207e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,6,4.4081378291593865e-5
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,6,2.0077224689885043e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,6,5.7030039897654206e-5
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,6,5.0751892558764666e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,7,5.811550363432616e-5
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,7,2.6854999305214733e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,7,7.936481415526941e-5
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,7,6.980052421567962e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,8,1.1429378355387598e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,8,4.1448169213254005e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,8,9.974181739380583e-5
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,8,8.7882908701431e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,9,1.3013063289690763e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,9,5.4506672313436866e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,9,1.1781918146880344e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,9,9.933619003277272e-5
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,10,1.599952665856108e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,10,7.47373778722249e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,10,1.3964441313873976e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,10,1.1189210636075586e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,11,1.8304389959666878e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,11,7.271531649166718e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,11,1.544315746286884e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,11,1.2573339336086065e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,12,2.2854273265693337e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,12,8.517519745510072e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,12,1.7238389409612864e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,12,1.38404022436589e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,13,1.9540631910786033e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,13,9.96047820081003e-5
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,13,2.030788891715929e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,13,1.7483485862612724e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,14,2.1789305901620537e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,14,1.0478067997610196e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,14,2.300945488968864e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,14,2.0029836741741747e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,15,2.426487480988726e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,15,1.179483879241161e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,15,2.8514963923953474e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,15,2.571892982814461e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,16,2.620058075990528e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,16,1.5336232900153846e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,16,3.6069907946512103e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,16,4.0500203613191843e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,17,2.078116376651451e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,17,1.2916755804326385e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,17,4.0361477294936776e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,17,3.9506651228293777e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,18,2.1380328689701855e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,18,1.2076590792275965e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,18,4.747585335280746e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,18,4.6810871572233737e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,19,1.9722060824278742e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,19,1.1541385902091861e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,19,5.365257966332138e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,19,5.325325764715672e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,20,2.3537025845143944e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,20,1.521405065432191e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,20,6.293542101047933e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,20,6.439622375182807e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,21,1.8603714124765247e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,21,1.0983543324982747e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,21,7.094569155015051e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,21,6.707964930683374e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,22,3.3829474705271423e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,22,1.7781350470613688e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,22,7.936257752589881e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,22,7.067389669828117e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,23,2.619203587528318e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,23,1.6395900456700474e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,23,8.966707391664386e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,23,7.600627723149955e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,24,3.6878488026559353e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,24,1.817689771996811e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,24,9.86365252174437e-4
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,24,8.021208923310041e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,25,3.290993918199092e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,25,2.2917745809536427e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,25,0.0011236966820433736
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,25,8.943253778852522e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,26,4.8445237916894257e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,26,2.683816128410399e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,26,0.001271961024031043
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,26,9.425451280549169e-4
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,27,4.254226223565638e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,27,2.533392689656466e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,27,0.0014744069194421172
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,27,0.0011025727726519108
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,28,5.561875295825303e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,28,3.490638337098062e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,28,0.0017222421010956168
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,28,0.0013099616626277566
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,29,5.538113764487207e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,29,3.5507784923538566e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,29,0.002079285914078355
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,29,0.0021786189172416925
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,30,6.23813655693084e-4
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,30,4.424902726896107e-4
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,30,0.0033540811855345964
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,30,0.7836235761642456
rtn,wikitext,attn_in,Llama-2-7b-hf,4,128,31,0.0056036002933979034
rtn,wikitext,attn_out,Llama-2-7b-hf,4,128,31,0.003249330213293433
rtn,wikitext,mlp_gate,Llama-2-7b-hf,4,128,31,0.0071024238131940365
rtn,wikitext,mlp_down,Llama-2-7b-hf,4,128,31,0.02028656378388405
rtn,bos,attn_in,Llama-2-7b-hf,4,32,0,2.1355310764192836e-7
rtn,bos,attn_out,Llama-2-7b-hf,4,32,0,4.659766261738696e-7
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,0,1.0750504486622958e-7
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,0,1.1129236554552335e-6
rtn,bos,attn_in,Llama-2-7b-hf,4,32,1,1.1775266557378927e-6
rtn,bos,attn_out,Llama-2-7b-hf,4,32,1,2.0851487079198705e-6
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,1,9.947362741513643e-6
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,1,0.39182862639427185
rtn,bos,attn_in,Llama-2-7b-hf,4,32,2,1.7114622323788353e-6
rtn,bos,attn_out,Llama-2-7b-hf,4,32,2,9.462821708439151e-7
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,2,2.5280335194111103e-6
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,2,4.22373523178976e-6
rtn,bos,attn_in,Llama-2-7b-hf,4,32,3,5.749113825004315e-6
rtn,bos,attn_out,Llama-2-7b-hf,4,32,3,2.253759021186852e-6
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,3,5.997050720907282e-6
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,3,6.149398814159213e-6
rtn,bos,attn_in,Llama-2-7b-hf,4,32,4,1.3337828931980766e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,4,4.635866844182601e-6
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,4,1.2434207746991888e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,4,2.2319783965940587e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,5,2.5739609554875642e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,5,9.106526704272255e-6
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,5,2.0210525690345094e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,5,1.9127377527183853e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,6,2.75043257715879e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,6,1.0315539839211851e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,6,2.99507246381836e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,6,2.7147454602527432e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,7,3.937821020372212e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,7,1.4319332876766566e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,7,4.1315233829664066e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,7,3.77347860194277e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,8,5.634219996863976e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,8,2.0571338609443046e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,8,5.1868359150830656e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,8,4.654765143641271e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,9,6.571098492713645e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,9,3.329540413687937e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,9,6.167522224131972e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,9,5.2443898312048987e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,10,9.45309511735104e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,10,3.7321082345442846e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,10,7.182479021139443e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,10,5.8409321354702115e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,11,1.1075170186813921e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,11,3.40890146617312e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,11,7.891518180258572e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,11,7.309224019991234e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,12,1.1010047455783933e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,12,4.7098012146307155e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,12,8.899646491045132e-5
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,12,7.541800732724369e-5
rtn,bos,attn_in,Llama-2-7b-hf,4,32,13,1.124625705415383e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,13,5.738091203966178e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,13,1.075629479601048e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,13,1.016025707940571e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,14,1.1285156506346539e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,14,6.424322782550007e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,14,1.2615583545994014e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,14,1.2017846893286332e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,15,1.4288301463238895e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,15,8.100947889033705e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,15,1.591402688063681e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,15,1.5589471149723977e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,16,1.625450240680948e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,16,1.2085003254469484e-4
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,16,2.1108891814947128e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,16,2.313459262950346e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,17,1.2516375863924623e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,17,9.732077160151675e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,17,2.4142571783158928e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,17,2.342418156331405e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,18,1.2617837637662888e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,18,7.526754052378237e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,18,2.831957535818219e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,18,2.784381795208901e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,19,1.2424773012753576e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,19,7.352729880949482e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,19,3.283235419075936e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,19,3.142149362247437e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,20,1.3587517605628818e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,20,9.729553130455315e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,20,3.8025330286473036e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,20,3.4852238604798913e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,21,9.209271229337901e-5
rtn,bos,attn_out,Llama-2-7b-hf,4,32,21,5.7864228438120335e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,21,4.2643502820283175e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,21,3.790560585912317e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,22,1.491852744948119e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,22,8.0309939221479e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,22,4.6784852747805417e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,22,4.0112395072355866e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,23,1.2707339192274958e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,23,7.711795478826389e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,23,5.236022407189012e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,23,4.302941670175642e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,24,1.617642119526863e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,24,9.915646660374478e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,24,5.609176005236804e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,24,4.299437568988651e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,25,1.0079093772219494e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,25,5.5423231970053166e-5
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,25,6.233034073375165e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,25,4.661680432036519e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,26,2.46023089857772e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,26,1.6472639981657267e-4
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,26,6.716797943226993e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,26,4.756309208460152e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,27,2.0878520444966853e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,27,1.1812375305453315e-4
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,27,7.518413476645947e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,27,5.395233747549355e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,28,2.487289602868259e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,28,1.612483465578407e-4
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,28,8.52841476444155e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,28,6.43767009023577e-4
rtn,bos,attn_in,Llama-2-7b-hf,4,32,29,2.8910854598507285e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,29,1.3349868822842836e-4
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,29,9.950558887794614e-4
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,29,0.001023177639581263
rtn,bos,attn_in,Llama-2-7b-hf,4,32,30,2.9070902382954955e-4
rtn,bos,attn_out,Llama-2-7b-hf,4,32,30,1.7568471957929432e-4
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,30,0.0015650694258511066
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,30,0.08694352954626083
rtn,bos,attn_in,Llama-2-7b-hf,4,32,31,0.0015258260536938906
rtn,bos,attn_out,Llama-2-7b-hf,4,32,31,0.0010081795044243336
rtn,bos,mlp_gate,Llama-2-7b-hf,4,32,31,0.0031851292587816715
rtn,bos,mlp_down,Llama-2-7b-hf,4,32,31,0.0048753609880805016
rtn,c4,attn_in,Llama-2-7b-hf,4,32,0,1.7242695093955263e-7
rtn,c4,attn_out,Llama-2-7b-hf,4,32,0,3.74660942270566e-7
rtn,c4,mlp_gate,Llama-2-7b-hf,4,32,0,8.060350609184752e-8
rtn,c4,mlp_down,Llama-2-7b-hf,4,32,0,8.208243116314407e-7
rtn,c4,attn_in,Llama-2-7b-hf,4,32,1,1.0395827985121286e-6
rtn,c4,attn_out,Llama-2-7b-hf,4,32,1,1.4507360219795373e-6
rtn,c4,mlp_gate,Llama-2-7b-hf,4,32,1,4.32457363785943e-6
rtn,c4,mlp_down,Llama-2-7b-hf,4,32,1,0.14813193678855896
rtn,c4,attn_in,Llama-2-7b-hf,4,32,2,2.512943183319294e-6
rtn,c4,attn_out,Llama-2-7b-hf,4,32,2,1.207744730891136e-6
