model,algo,config,bpp,attempt,ppl_wikitext,ppl_c4,load_mem_allot,model_storage_size,quant_duration,param_count
Meta-Llama-3-8B,mxq,3_87,3.87,sensi-milp-1,7.066,11.2026,5.17,5.16,27.914632320404053,8000000000
Llama-2-7b-hf,mxq,3_87,3.87,sensi-milp-1,5.5271,7.4374,3.51,3.46,21.90816044807434,7000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-milp-1,6.184,8.3793,3.11,3.04,23.25714612007141,7000000000
Llama-2-7b-hf,mxq,4_17,4.17,sensi-milp-1,5.3352,7.1412,3.68,3.63,21.00706195831299,7000000000
Llama-2-13b-hf,mxq,3_87,3.87,sensi-milp-1,4.827,6.7081,6.47,6.42,42.31252408027649,13000000000
Meta-Llama-3-8B,mxq,5_02,5.02,sensi-milp-1,6.0754,9.4038,6.05,6.04,22.748000144958496,8000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-milp-1,6.3628,9.9052,5.31,5.31,27.3719584941864,8000000000
Llama-2-13b-hf,mxq,3_19,3.19,sensi-milp-1,5.1358,7.0942,5.74,5.67,45.38397526741028,13000000000
Llama-2-13b-hf,mxq,5_72,5.72,sensi-milp-1,4.6725,6.4924,9.19,9.06,35.65055799484253,13000000000
Meta-Llama-3-8B,mxq,4_07,4.07,sensi-milp-2,6.4852,10.169,5.28,5.28,27.49454379081726,8000000000
Llama-2-7b-hf,mxq,4_21,4.21,sensi-milp-2,5.325,7.1239,3.71,3.66,21.03306007385254,7000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-milp-2,4.7319,6.5688,6.74,6.71,40.92194318771362,13000000000
Llama-2-13b-hf,mxq,3_83,3.83,sensi-milp-2,4.8393,6.7194,6.42,6.38,42.66553258895874,13000000000
Llama-2-7b-hf,mxq,3_15,3.15,sensi-milp-2,6.0836,8.2529,3.12,3.05,23.71802020072937,7000000000
Llama-2-7b-hf,mxq,6_89,6.89,sensi-milp-2,5.2239,6.9992,5.75,5.68,18.25579142570496,7000000000
Llama-2-13b-hf,mxq,5_02,5.02,sensi-milp-2,4.6841,6.503,8.07,8.03,37.185089349746704,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-milp-2,7.6425,12.1,4.94,4.94,28.93280935287476,8000000000
Llama-2-13b-hf,mxq,3_07,3.07,sensi-milp-2,5.3615,7.3976,5.56,5.49,45.56008410453797,13000000000
Llama-2-13b-hf,mxq,3_11,3.11,sensi-milp-2,5.2076,7.1964,5.64,5.57,46.14047813415527,13000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-milp-2,5.1274,7.0668,5.8,5.74,45.266043186187744,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-milp-2,5.1549,7.1364,5.67,5.61,45.82906770706177,13000000000
Llama-2-13b-hf,mxq,3_15,3.15,sensi-milp-2,5.1466,7.1225,5.69,5.63,45.72994995117188,13000000000
Meta-Llama-3-8B,mxq,5_72,5.72,sensi-milp-2,6.0534,9.3795,6.61,6.61,22.55952262878418,8000000000
Llama-2-7b-hf,mxq,4_07,4.07,sensi-milp-2,5.3857,7.2065,3.62,3.57,21.88356995582581,7000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-milp-2,6.1384,9.5217,5.62,5.62,23.946276664733887,8000000000
Meta-Llama-3-8B,mxq,4_11,4.11,sensi-milp-2,6.4303,10.0313,5.3,5.3,27.750292778015137,8000000000
Meta-Llama-3-8B,mxq,3_15,3.15,sensi-milp-2,9.0822,14.5182,4.73,4.72,29.85549235343933,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-milp-2,5.7235,7.7212,3.3,3.25,22.92849993705749,7000000000
Llama-2-7b-hf,mxq,3_19,3.19,sensi-milp-2,6.0589,8.2199,3.14,3.07,23.84280776977539,7000000000
Llama-2-13b-hf,mxq,3_95,3.95,sensi-milp-2,4.798,6.6636,6.55,6.51,41.95007252693176,13000000000
Llama-2-7b-hf,mxq,3_83,3.83,sensi-milp-2,5.5282,7.4523,3.48,3.43,22.251424312591556,7000000000
Llama-2-7b-hf,mxq,3_11,3.11,sensi-milp-2,6.34,8.5756,3.09,3.02,23.648444890975952,7000000000
Llama-2-13b-hf,mxq,4_21,4.21,sensi-milp-2,4.7156,6.5573,6.91,6.83,39.940226316452026,13000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-milp-2,5.3469,7.1575,3.65,3.6,21.694460153579712,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-milp-2,8.2156,13.1994,4.79,4.78,29.86417555809021,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-milp-2,4.7053,6.5466,6.99,6.89,39.55765128135681,13000000000
Llama-2-7b-hf,mxq,5_72,5.72,sensi-milp-2,5.2453,7.0217,4.85,4.8,19.352453470230103,7000000000
Meta-Llama-3-8B,mxq,3_95,3.95,sensi-milp-2,6.9672,10.973,5.21,5.2,28.80270028114319,8000000000
Llama-2-13b-hf,mxq,6_89,6.89,sensi-milp-2,4.6556,6.4789,10.98,10.79,33.7692711353302,13000000000
Meta-Llama-3-8B,mxq,3_19,3.19,sensi-milp-2,8.3675,13.4326,4.75,4.74,30.185739994049072,8000000000
Meta-Llama-3-8B,mxq,3_07,3.07,sensi-milp-2,13.9724,21.6336,4.65,4.64,29.831154108047485,8000000000
Llama-2-13b-hf,mxq,4_11,4.11,sensi-milp-2,4.7458,6.5821,6.72,6.69,41.559184074401855,13000000000
Llama-2-13b-hf,mxq,4_17,4.17,sensi-milp-2,4.7246,6.5662,6.82,6.77,40.962810754776,13000000000
Meta-Llama-3-8B,mxq,4_17,4.17,sensi-milp-2,6.291,9.7607,5.35,5.35,26.4045991897583,8000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-milp-2,5.2808,7.0849,3.94,3.89,20.14875221252441,7000000000
Llama-2-7b-hf,mxq,3_65,3.65,sensi-milp-2,5.6421,7.6355,3.39,3.33,22.76973247528076,7000000000
Meta-Llama-3-8B,mxq,4_21,4.21,sensi-milp-2,6.2508,9.7016,5.38,5.38,25.73032855987549,8000000000
Llama-2-7b-hf,mxq,3_95,3.95,sensi-milp-2,5.4581,7.344,3.55,3.5,22.05701065063477,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-milp-2,5.3064,7.119,3.74,3.69,20.506098985672,7000000000
Meta-Llama-3-8B,mxq,6_89,6.89,sensi-milp-2,6.0436,9.3714,7.56,7.56,28.396666765213013,8000000000
Llama-2-7b-hf,mxq,4_11,4.11,sensi-milp-2,5.3513,7.1662,3.64,3.6,22.031277656555176,7000000000
Llama-2-13b-hf,mxq,4_07,4.07,sensi-milp-2,4.7636,6.605,6.68,6.64,41.26516389846802,13000000000
Llama-2-7b-hf,mxq,3_07,3.07,sensi-milp-2,6.8597,9.2786,3.05,2.98,23.536898851394653,7000000000
Meta-Llama-3-8B,mxq,3_65,3.65,sensi-milp-2,7.3801,11.7358,5.03,5.02,28.575196743011475,8000000000
Llama-2-7b-hf,mxq,5_02,5.02,sensi-milp-2,5.2591,7.0519,4.32,4.27,19.2133047580719,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-milp-2,6.0399,8.1679,3.17,3.11,23.67816734313965,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-milp-2,4.6928,6.5298,7.35,7.27,38.68632316589356,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-milp-2,6.2193,9.6453,5.41,5.41,24.633968353271484,8000000000
Meta-Llama-3-8B,mxq,3_11,3.11,sensi-milp-2,11.238,17.7186,4.69,4.68,29.95121669769287,8000000000
Llama-2-13b-hf,mxq,3_65,3.65,sensi-milp-2,4.9469,6.8363,6.22,6.18,43.22601199150085,13000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-milp-2,9.2694,14.8426,4.72,4.7,29.95741176605225,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-milp-2,4.9752,6.9146,6.08,6.03,44.31349539756775,13000000000
Meta-Llama-3-8B,mxq,3_83,3.83,sensi-milp-2,7.1142,11.3612,5.14,5.13,30.06531524658203,8000000000
Meta-Llama-3-8B,mxq,3_87,3.87,sensi-milp-2,6.8468,10.7498,5.16,5.16,27.8240270614624,8000000000
Llama-2-7b-hf,mxq,3_87,3.87,sensi-milp-2,5.5022,7.4092,3.51,3.46,22.2300488948822,7000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-milp-2,6.1876,8.3834,3.11,3.04,23.63252639770508,7000000000
Llama-2-7b-hf,mxq,4_17,4.17,sensi-milp-2,5.3384,7.1419,3.68,3.63,21.16326141357422,7000000000
Llama-2-13b-hf,mxq,3_87,3.87,sensi-milp-2,4.8255,6.7066,6.47,6.42,42.437623023986816,13000000000
Meta-Llama-3-8B,mxq,5_02,5.02,sensi-milp-2,6.075,9.3996,6.05,6.04,24.63380718231201,8000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-milp-2,6.3697,9.9171,5.31,5.31,27.15119957923889,8000000000
Llama-2-13b-hf,mxq,3_19,3.19,sensi-milp-2,5.1379,7.094,5.74,5.67,45.70392370223999,13000000000
Llama-2-13b-hf,mxq,5_72,5.72,sensi-milp-2,4.67,6.4942,9.15,9.06,36.11619973182678,13000000000
Meta-Llama-3-8B,mxq,4_07,4.07,sensi-milp-3,6.4852,10.169,5.28,5.28,27.58461141586304,8000000000
Llama-2-7b-hf,mxq,4_21,4.21,sensi-milp-3,5.3254,7.1236,3.71,3.66,21.129652500152588,7000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-milp-3,4.7315,6.5688,6.74,6.71,41.103952169418335,13000000000
Llama-2-13b-hf,mxq,3_83,3.83,sensi-milp-3,4.8393,6.7194,6.42,6.38,42.99190282821655,13000000000
Llama-2-7b-hf,mxq,3_15,3.15,sensi-milp-3,6.0836,8.2529,3.12,3.05,23.671191930770878,7000000000
Llama-2-7b-hf,mxq,6_89,6.89,sensi-milp-3,5.2327,7.0024,5.76,5.68,18.366707801818848,7000000000
Llama-2-13b-hf,mxq,5_02,5.02,sensi-milp-3,4.6833,6.5048,8.07,8.03,37.20253777503967,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-milp-3,7.6425,12.1,4.94,4.94,30.12045621871948,8000000000
Llama-2-13b-hf,mxq,3_07,3.07,sensi-milp-3,5.3576,7.3929,5.56,5.49,45.50102496147156,13000000000
Llama-2-13b-hf,mxq,3_11,3.11,sensi-milp-3,5.2274,7.2189,5.63,5.57,46.005598068237305,13000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-milp-3,5.125,7.0683,5.8,5.74,45.39267587661743,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-milp-3,5.1565,7.129,5.67,5.61,45.81381964683533,13000000000
Llama-2-13b-hf,mxq,3_15,3.15,sensi-milp-3,5.1466,7.1225,5.69,5.63,45.66024136543274,13000000000
Meta-Llama-3-8B,mxq,5_72,5.72,sensi-milp-3,6.0534,9.3795,6.61,6.61,22.853559970855716,8000000000
Llama-2-7b-hf,mxq,4_07,4.07,sensi-milp-3,5.3735,7.1854,3.62,3.57,21.94928288459778,7000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-milp-3,6.1384,9.5217,5.62,5.62,24.320497035980225,8000000000
Meta-Llama-3-8B,mxq,4_11,4.11,sensi-milp-3,6.4303,10.0313,5.3,5.3,27.79168725013733,8000000000
Meta-Llama-3-8B,mxq,3_15,3.15,sensi-milp-3,9.0822,14.5182,4.73,4.72,29.561955213546756,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-milp-3,5.7118,7.7303,3.31,3.25,22.889497756958008,7000000000
Llama-2-7b-hf,mxq,3_19,3.19,sensi-milp-3,6.1511,8.3367,3.14,3.07,23.62913990020752,7000000000
Llama-2-13b-hf,mxq,3_95,3.95,sensi-milp-3,4.798,6.6636,6.55,6.51,42.25975751876831,13000000000
Llama-2-7b-hf,mxq,3_83,3.83,sensi-milp-3,5.5602,7.4922,3.49,3.43,22.20386385917664,7000000000
Llama-2-7b-hf,mxq,3_11,3.11,sensi-milp-3,6.403,8.6037,3.09,3.02,23.723092317581177,7000000000
Llama-2-13b-hf,mxq,4_21,4.21,sensi-milp-3,4.7176,6.5589,6.9,6.83,40.05099058151245,13000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-milp-3,5.3462,7.1593,,,21.819092988967896,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-milp-3,8.2156,13.1994,4.79,4.78,29.707735776901245,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-milp-3,4.705,6.5494,6.99,6.89,39.683475494384766,13000000000
Llama-2-7b-hf,mxq,5_72,5.72,sensi-milp-3,5.2527,7.0329,4.87,4.8,18.36243438720703,7000000000
Meta-Llama-3-8B,mxq,3_95,3.95,sensi-milp-3,6.9672,10.973,5.21,5.2,28.82301640510559,8000000000
Llama-2-13b-hf,mxq,6_89,6.89,sensi-milp-3,4.6581,6.4775,10.93,10.79,33.94544005393982,13000000000
Meta-Llama-3-8B,mxq,3_19,3.19,sensi-milp-3,8.3675,13.4326,4.75,4.74,32.430115938186646,8000000000
Meta-Llama-3-8B,mxq,3_07,3.07,sensi-milp-3,13.9724,21.6336,4.65,4.64,29.94417405128479,8000000000
Llama-2-13b-hf,mxq,4_11,4.11,sensi-milp-3,4.746,6.578,6.72,6.69,41.69087338447571,13000000000
Llama-2-13b-hf,mxq,4_17,4.17,sensi-milp-3,4.7235,6.5661,6.81,6.77,40.577791690826416,13000000000
Meta-Llama-3-8B,mxq,4_17,4.17,sensi-milp-3,6.291,9.7607,5.35,5.35,26.49225687980652,8000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-milp-3,5.2863,7.0918,3.94,3.89,20.230595350265503,7000000000
Llama-2-7b-hf,mxq,3_65,3.65,sensi-milp-3,5.6421,7.6355,3.39,3.33,22.650622844696045,7000000000
Meta-Llama-3-8B,mxq,4_21,4.21,sensi-milp-3,6.2508,9.7016,5.38,5.38,25.292288303375244,8000000000
Llama-2-7b-hf,mxq,3_95,3.95,sensi-milp-3,5.4581,7.344,3.55,3.5,22.016362190246586,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-milp-3,5.3098,7.1194,3.74,3.69,20.766003370285038,7000000000
Meta-Llama-3-8B,mxq,6_89,6.89,sensi-milp-3,6.0436,9.3714,7.56,7.56,28.764635801315308,8000000000
Llama-2-7b-hf,mxq,4_11,4.11,sensi-milp-3,5.361,7.17,,,21.885101795196533,7000000000
Llama-2-13b-hf,mxq,4_07,4.07,sensi-milp-3,4.7592,6.602,6.68,6.64,41.5911602973938,13000000000
Llama-2-7b-hf,mxq,3_07,3.07,sensi-milp-3,14.6161,24.8921,3.04,2.98,23.558446407318115,7000000000
Meta-Llama-3-8B,mxq,3_65,3.65,sensi-milp-3,7.3801,11.7358,5.03,5.02,28.508841037750244,8000000000
Llama-2-7b-hf,mxq,5_02,5.02,sensi-milp-3,5.2588,7.0518,4.33,4.27,18.97950935363769,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-milp-3,5.9736,8.0435,3.17,3.11,23.93605136871338,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-milp-3,4.7007,6.5344,7.37,7.27,39.010557651519775,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-milp-3,6.2193,9.6453,5.41,5.41,24.7617461681366,8000000000
Meta-Llama-3-8B,mxq,3_11,3.11,sensi-milp-3,11.238,17.7186,4.69,4.68,29.799949884414676,8000000000
Llama-2-13b-hf,mxq,3_65,3.65,sensi-milp-3,4.95,6.8515,6.22,6.18,43.5320463180542,13000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-milp-3,9.2694,14.8426,4.72,4.7,29.664198398590088,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-milp-3,5.0135,6.8934,6.08,6.02,44.58782362937927,13000000000
Meta-Llama-3-8B,mxq,3_83,3.83,sensi-milp-3,7.1142,11.3612,5.14,5.13,30.17693400382996,8000000000
Meta-Llama-3-8B,mxq,3_87,3.87,sensi-milp-3,6.8468,10.7498,5.16,5.16,27.66854214668274,8000000000
Llama-2-7b-hf,mxq,3_87,3.87,sensi-milp-3,5.5022,7.4092,3.51,3.46,22.192371368408203,7000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-milp-3,6.2032,8.409,3.11,3.04,23.790868759155277,7000000000
Llama-2-7b-hf,mxq,4_17,4.17,sensi-milp-3,5.3325,7.1383,,,21.347612142562863,7000000000
Llama-2-13b-hf,mxq,3_87,3.87,sensi-milp-3,4.8255,6.7066,6.47,6.42,42.58401918411255,13000000000
Meta-Llama-3-8B,mxq,5_02,5.02,sensi-milp-3,6.075,9.3996,6.05,6.04,24.780415534973145,8000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-milp-3,6.3697,9.9171,5.31,5.31,27.38541412353516,8000000000
Llama-2-13b-hf,mxq,3_19,3.19,sensi-milp-3,5.1429,7.0989,5.74,5.67,45.84382963180542,13000000000
Llama-2-13b-hf,mxq,5_72,5.72,sensi-milp-3,4.6723,6.4918,9.22,9.06,36.25663304328919,13000000000
Meta-Llama-3-8B,mxq,4_07,4.07,sensi-milp-abl,6.9036,10.7825,5.28,5.28,27.732494592666622,8000000000
Llama-2-7b-hf,mxq,4_21,4.21,sensi-milp-abl,5.3199,7.129,3.71,3.66,20.933025121688843,7000000000
Llama-2-13b-hf,mxq,4_13,4.13,sensi-milp-abl,4.7334,6.5698,6.74,6.71,40.80572438240051,13000000000
Llama-2-13b-hf,mxq,3_83,3.83,sensi-milp-abl,4.8492,6.7129,6.42,6.38,42.36498522758484,13000000000
Llama-2-7b-hf,mxq,3_15,3.15,sensi-milp-abl,6.1634,8.351,3.12,3.05,25.386977910995483,7000000000
Llama-2-7b-hf,mxq,6_89,6.89,sensi-milp-abl,5.2328,7.0154,5.77,5.68,17.099074840545654,7000000000
Llama-2-13b-hf,mxq,5_02,5.02,sensi-milp-abl,4.6769,6.5033,8.12,8.03,37.11665344238281,13000000000
Meta-Llama-3-8B,mxq,3_51,3.51,sensi-milp-abl,8.0315,12.8726,4.94,4.94,28.62593126296997,8000000000
Llama-2-13b-hf,mxq,3_07,3.07,sensi-milp-abl,5.3171,7.3499,5.56,5.49,45.70360374450684,13000000000
Llama-2-13b-hf,mxq,3_11,3.11,sensi-milp-abl,5.2338,7.2416,5.63,5.57,46.10080742835999,13000000000
Llama-2-13b-hf,mxq,3_25,3.25,sensi-milp-abl,5.1289,7.0781,5.8,5.74,45.48931837081909,13000000000
Llama-2-13b-hf,mxq,3_13,3.13,sensi-milp-abl,5.153,7.1335,5.67,5.61,46.02920866012573,13000000000
Llama-2-13b-hf,mxq,3_15,3.15,sensi-milp-abl,5.1387,7.1301,5.69,5.63,45.93485713005066,13000000000
Meta-Llama-3-8B,mxq,5_72,5.72,sensi-milp-abl,6.049,9.3684,6.63,6.61,22.85860276222229,8000000000
Llama-2-7b-hf,mxq,4_07,4.07,sensi-milp-abl,5.3764,7.2116,3.62,3.57,21.816946268081665,7000000000
Meta-Llama-3-8B,mxq,4_51,4.51,sensi-milp-abl,6.0743,9.4103,5.65,5.62,21.109739780426025,8000000000
Meta-Llama-3-8B,mxq,4_11,4.11,sensi-milp-abl,6.4421,10.0438,5.3,5.3,28.10014796257019,8000000000
Meta-Llama-3-8B,mxq,3_15,3.15,sensi-milp-abl,9.1801,14.6785,4.73,4.72,29.766594886779785,8000000000
Llama-2-7b-hf,mxq,3_51,3.51,sensi-milp-abl,5.8681,7.9342,3.32,3.25,22.66193914413452,7000000000
Llama-2-7b-hf,mxq,3_19,3.19,sensi-milp-abl,6.1593,8.3158,3.14,3.07,23.524822473526,7000000000
Llama-2-13b-hf,mxq,3_95,3.95,sensi-milp-abl,4.7994,6.6645,6.55,6.51,42.62353301048279,13000000000
Llama-2-7b-hf,mxq,3_83,3.83,sensi-milp-abl,5.5833,7.4809,3.49,3.43,22.199431657791138,7000000000
Llama-2-7b-hf,mxq,3_11,3.11,sensi-milp-abl,6.2982,8.5305,3.09,3.02,23.669801712036133,7000000000
Llama-2-13b-hf,mxq,4_21,4.21,sensi-milp-abl,4.7158,6.5565,6.92,6.83,39.89468693733215,13000000000
Llama-2-7b-hf,mxq,4_13,4.13,sensi-milp-abl,5.3469,7.1595,3.65,3.6,21.54264569282532,7000000000
Meta-Llama-3-8B,mxq,3_25,3.25,sensi-milp-abl,8.7207,13.8928,4.78,4.78,30.20702195167541,8000000000
Llama-2-13b-hf,mxq,4_25,4.25,sensi-milp-abl,4.6984,6.5415,6.98,6.89,39.79090738296509,13000000000
Llama-2-7b-hf,mxq,5_72,5.72,sensi-milp-abl,5.2475,7.0237,4.85,4.8,18.989238500595093,7000000000
Meta-Llama-3-8B,mxq,3_95,3.95,sensi-milp-abl,6.9274,10.8233,5.21,5.2,28.015409231185917,8000000000
Llama-2-13b-hf,mxq,6_89,6.89,sensi-milp-abl,4.6565,6.4771,10.95,10.79,33.92536115646362,13000000000
Meta-Llama-3-8B,mxq,3_19,3.19,sensi-milp-abl,9.0392,14.3578,4.75,4.74,33.92887759208679,8000000000
Meta-Llama-3-8B,mxq,3_07,3.07,sensi-milp-abl,11.8721,18.9599,4.65,4.64,29.927560329437256,8000000000
Llama-2-13b-hf,mxq,4_11,4.11,sensi-milp-abl,4.7456,6.5831,6.72,6.69,41.4911003112793,13000000000
Llama-2-13b-hf,mxq,4_17,4.17,sensi-milp-abl,4.7255,6.5627,6.83,6.77,40.31125664710999,13000000000
Meta-Llama-3-8B,mxq,4_17,4.17,sensi-milp-abl,6.3038,9.7997,5.35,5.35,26.20090675354004,8000000000
Llama-2-7b-hf,mxq,4_51,4.51,sensi-milp-abl,5.2843,7.072,3.93,3.89,19.64165306091309,7000000000
Llama-2-7b-hf,mxq,3_65,3.65,sensi-milp-abl,5.6564,7.64,3.39,3.33,22.588439226150516,7000000000
Meta-Llama-3-8B,mxq,4_21,4.21,sensi-milp-abl,6.2507,9.7063,5.38,5.38,25.59959292411804,8000000000
Llama-2-7b-hf,mxq,3_95,3.95,sensi-milp-abl,5.4707,7.3466,3.55,3.5,22.016286849975582,7000000000
Llama-2-7b-hf,mxq,4_25,4.25,sensi-milp-abl,5.3087,7.1191,3.74,3.69,20.284658193588257,7000000000
Meta-Llama-3-8B,mxq,6_89,6.89,sensi-milp-abl,6.0254,9.3466,7.56,7.56,28.77553009986877,8000000000
Llama-2-7b-hf,mxq,4_11,4.11,sensi-milp-abl,5.3615,7.1777,3.64,3.59,21.771036863327023,7000000000
Llama-2-13b-hf,mxq,4_07,4.07,sensi-milp-abl,4.7615,6.6042,6.68,6.64,41.347362756729126,13000000000
Llama-2-7b-hf,mxq,3_07,3.07,sensi-milp-abl,6.754,9.1749,3.04,2.98,23.76046085357666,7000000000
Meta-Llama-3-8B,mxq,3_65,3.65,sensi-milp-abl,7.317,11.5261,5.03,5.02,28.44231367111206,8000000000
Llama-2-7b-hf,mxq,5_02,5.02,sensi-milp-abl,5.2709,7.066,4.33,4.27,18.83237075805664,7000000000
Llama-2-7b-hf,mxq,3_25,3.25,sensi-milp-abl,5.9331,8.0353,3.17,3.1,23.28445243835449,7000000000
Llama-2-13b-hf,mxq,4_51,4.51,sensi-milp-abl,4.6913,6.5127,7.33,7.3,38.6286985874176,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,sensi-milp-abl,6.1951,9.6121,5.41,5.41,24.775765657424927,8000000000
Meta-Llama-3-8B,mxq,3_11,3.11,sensi-milp-abl,10.129,16.1233,4.69,4.68,29.97490429878235,8000000000
Llama-2-13b-hf,mxq,3_65,3.65,sensi-milp-abl,4.9127,6.8302,6.23,6.18,44.04290080070496,13000000000
Meta-Llama-3-8B,mxq,3_13,3.13,sensi-milp-abl,9.2799,14.8282,4.71,4.7,29.72104048728943,8000000000
Llama-2-13b-hf,mxq,3_51,3.51,sensi-milp-abl,4.9366,6.8533,6.08,6.02,46.11010193824768,13000000000
Meta-Llama-3-8B,mxq,3_83,3.83,sensi-milp-abl,7.5888,11.9066,5.14,5.13,28.835908889770508,8000000000
Meta-Llama-3-8B,mxq,3_87,3.87,sensi-milp-abl,7.301,11.412,5.16,5.16,27.890464544296265,8000000000
Llama-2-7b-hf,mxq,3_87,3.87,sensi-milp-abl,5.4982,7.3752,3.5,3.46,22.081157445907596,7000000000
Llama-2-7b-hf,mxq,3_13,3.13,sensi-milp-abl,6.1834,8.3742,3.11,3.04,23.574987649917603,7000000000
Llama-2-7b-hf,mxq,4_17,4.17,sensi-milp-abl,5.3404,7.1469,3.68,3.63,21.24545931816101,7000000000
Llama-2-13b-hf,mxq,3_87,3.87,sensi-milp-abl,4.862,6.7028,6.45,6.42,41.65363574028015,13000000000
Meta-Llama-3-8B,mxq,5_02,5.02,sensi-milp-abl,6.0634,9.4129,6.06,6.04,25.72160577774048,8000000000
Meta-Llama-3-8B,mxq,4_13,4.13,sensi-milp-abl,6.3696,9.9194,5.31,5.31,27.265753507614136,8000000000
Llama-2-13b-hf,mxq,3_19,3.19,sensi-milp-abl,5.1335,7.0959,5.74,5.67,45.69453477859497,13000000000
Llama-2-13b-hf,mxq,5_72,5.72,sensi-milp-abl,4.6695,6.4943,9.22,9.06,35.70500826835632,13000000000
