type,module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
text,attn.out_proj.bias,768,6,0.000181887939106673,0.23896918952465065,0.6133637682199903,1.0941079761146988,1.1475239992141724,22.926007019758785
text,attn.out_proj.bias,768,7,6.002550071571022e-05,0.2538350877165797,0.7552150986195313,1.5506068607329475,1.6389837265014648,79.61315094759843
text,attn.out_proj.bias,768,8,0.0001041881405399181,0.19179811924696,0.8187073771954414,1.760875436711211,1.86556077003479,176.75934188455648
text,attn.out_proj.bias,768,9,4.435590199136641e-06,0.28536498755216627,1.502228324413426,2.9333681051729585,3.092383623123169,211.42268738160067
text,attn.out_proj.bias,768,10,0.0008810901781544089,0.4819635003805169,2.156624493360708,4.293681019282113,4.531131744384766,133.36519837307654
text,attn.out_proj.bias,768,11,0.0014565089950338006,0.8060726046562201,1.0371271194219598,1.0457961422324171,1.0467593669891357,3.130257395114175
text,attn.out_proj.weight,589824,0,1.3878777238574003e-08,0.037517843097448364,0.04934474993124611,0.06226749264746849,0.16656091809272766,3.280873743848349
text,attn.out_proj.weight,589824,1,3.577688190148365e-08,0.035098263062536744,0.046435622796417365,0.06311870917826735,0.14626795053482056,3.308143074837133
text,attn.out_proj.weight,589824,2,2.425443623721435e-09,0.03550472579896451,0.046352520909160734,0.057499309572946994,0.10771994292736053,3.1712349225487024
text,attn.out_proj.weight,589824,3,4.803906250572254e-08,0.035831780023872856,0.046633837226778344,0.057475996030489744,0.09235966205596924,3.125443215853669
text,attn.out_proj.weight,589824,4,1.1884321082789029e-08,0.03619786620140076,0.04731255350634529,0.06471594994141296,0.15512575209140778,3.2179325485617665
text,attn.out_proj.weight,589824,5,1.5826886468062185e-08,0.03708166711032396,0.0487740591354669,0.06287345431968207,0.10593320429325104,3.157055920876941
text,attn.out_proj.weight,589824,6,3.190194064472962e-08,0.03903456952422858,0.051817593149840906,0.06624632118641816,0.16710998117923737,3.217723739842273
text,attn.out_proj.weight,589824,7,1.2144432126603988e-08,0.038265303969383255,0.0500457642972478,0.06255913892387717,0.12618300318717957,3.153326002518718
text,attn.out_proj.weight,589824,8,2.2823698486718058e-08,0.04016962621361017,0.05338046337664129,0.06661022963896332,0.1476743072271347,3.2650768274382944
text,attn.out_proj.weight,589824,9,1.3389565900467915e-08,0.040413293913006784,0.05330558428540865,0.06584777171090159,0.14601433277130127,3.1994751089589935
text,attn.out_proj.weight,589824,10,9.495381902979716e-08,0.040712448284029965,0.0532078216187656,0.068169116783137,0.14150269329547882,3.1620664158711063
text,attn.out_proj.weight,589824,11,1.31757635912777e-08,0.04334176260977984,0.05649589797481897,0.06940541993826489,0.1276630014181137,3.17523160999169
text,ln_1.bias,768,0,6.0583661252167076e-05,0.39820566892623943,3.331770092249066,5.021454778313457,5.209197521209717,183.2210620205124
text,ln_1.bias,768,1,6.481836317107081e-05,0.5073706167936329,2.319270491600223,4.435279870033039,4.670392036437988,241.21606815801348
text,ln_1.bias,768,2,0.000404675753088668,0.528573889136316,3.319315273761966,5.774361928224303,6.047144889831543,280.2442574254612
text,ln_1.bias,768,3,8.015662024263293e-05,0.4809329313039808,3.2204624979498053,5.545174520897618,5.803475856781006,320.69727786265025
text,ln_1.bias,768,4,0.0001526095438748598,0.3697654354572327,4.559857074260945,7.20813619532557,7.502389430999756,359.67788030087445
text,ln_1.bias,768,5,0.00013868256064597517,0.42364365547895455,4.918618200302345,7.423008346366616,7.7012739181518555,332.24814910990335
text,ln_1.bias,768,6,0.0003144736110698432,0.49592574357986474,5.653135078430482,9.130978466796504,9.51740550994873,367.97868688514745
text,ln_1.bias,768,7,2.9673536118934862e-05,0.5209351730346682,5.641499773979483,8.99663403196299,9.369426727294922,357.4536634578135
text,ln_1.bias,768,8,0.00026437590713612735,0.5424773728847523,5.23506786108047,8.634111167668934,9.0117826461792,340.10330491731366
text,ln_1.bias,768,9,0.0006125394138507545,0.5164773970842365,4.489508368969212,7.306509993314443,7.619510173797607,296.85636512519403
text,ln_1.bias,768,10,4.081095175934024e-05,0.5386025273799901,2.880862875461847,5.923337058591518,6.26138973236084,276.69371080471785
