module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
self_attn.k_proj,26214400,18,0.0,0.06298828125,0.08740234375,0.11767578125,0.3046875,3.909797088561795
self_attn.k_proj,26214400,19,0.0,0.06201171875,0.0859375,0.115234375,0.328125,4.052765581853566
self_attn.k_proj,26214400,20,0.0,0.0625,0.0859375,0.11572265625,0.341796875,3.947109397028816
self_attn.k_proj,26214400,21,0.0,0.06201171875,0.08642578125,0.1181640625,0.40625,4.1638067788358715
self_attn.k_proj,26214400,22,0.0,0.05908203125,0.07958984375,0.1064453125,0.33203125,3.7222669512437996
self_attn.k_proj,26214400,23,0.0,0.05859375,0.07958984375,0.10791015625,0.34765625,3.910896881454506
self_attn.k_proj,26214400,24,0.0,0.058349609375,0.078125,0.10546875,0.310546875,3.788283257206423
self_attn.k_proj,26214400,25,0.0,0.058349609375,0.07861328125,0.1064453125,0.3203125,3.8724433992574077
self_attn.k_proj,26214400,26,0.0,0.058349609375,0.078125,0.10498046875,0.671875,4.002086270347984
self_attn.k_proj,26214400,27,0.0,0.057861328125,0.0771484375,0.10400390625,0.330078125,3.7650393075529607
self_attn.k_proj,26214400,28,0.0,0.057861328125,0.07763671875,0.1044921875,0.345703125,3.814974524914145
self_attn.k_proj,26214400,29,0.0,0.05810546875,0.0771484375,0.10107421875,0.326171875,3.6549022643653717
self_attn.k_proj,26214400,30,0.0,0.056640625,0.07568359375,0.10107421875,0.388671875,3.663534054993735
self_attn.k_proj,26214400,31,0.0,0.05859375,0.078125,0.10302734375,0.388671875,3.7005669290359076
self_attn.k_proj,26214400,32,0.0,0.05712890625,0.07666015625,0.103515625,0.330078125,3.8127163060765277
self_attn.k_proj,26214400,33,0.0,0.057373046875,0.07666015625,0.10107421875,0.326171875,3.7002149416408994
self_attn.k_proj,26214400,34,0.0,0.056884765625,0.0771484375,0.103515625,0.384765625,3.9016793791258264
self_attn.k_proj,26214400,35,0.0,0.056396484375,0.076171875,0.1015625,0.357421875,3.877189056760186
self_attn.k_proj,26214400,36,0.0,0.056396484375,0.07666015625,0.103515625,0.314453125,3.833528981728686
self_attn.k_proj,26214400,37,0.0,0.053955078125,0.07470703125,0.1064453125,0.42578125,4.254668164665942
self_attn.k_proj,26214400,38,0.0,0.0537109375,0.07373046875,0.10546875,0.375,4.238062894882317
self_attn.k_proj,26214400,39,0.0,0.053466796875,0.0751953125,0.11669921875,0.443359375,4.530434964667962
self_attn.o_proj,26214400,0,0.0,0.0240478515625,0.0390625,0.07080078125,0.486328125,27.589738715545355
self_attn.o_proj,26214400,1,0.0,0.02978515625,0.04296875,0.076171875,0.515625,12.902235283117223
self_attn.o_proj,26214400,2,0.0,0.034423828125,0.046142578125,0.0771484375,0.494140625,5.9170687265908235
self_attn.o_proj,26214400,3,0.0,0.03564453125,0.04736328125,0.078125,1.140625,47.64313079806701
self_attn.o_proj,26214400,4,0.0,0.03564453125,0.046875,0.06396484375,0.56640625,4.84968615849468
self_attn.o_proj,26214400,5,0.0,0.0361328125,0.04736328125,0.06591796875,0.66796875,4.859526520116928
self_attn.o_proj,26214400,6,0.0,0.037109375,0.04833984375,0.0625,0.53125,4.214262948729349
self_attn.o_proj,26214400,7,0.0,0.037353515625,0.048828125,0.06298828125,0.51171875,4.71536300013941
self_attn.o_proj,26214400,8,0.0,0.037841796875,0.04931640625,0.064453125,0.65234375,5.974815297237448
